home_club_id,away_club_id,time,division,date,day,played,result,time_most_frequent,datetime_start,datetime_end
109,292,15:00,2A,2023-03-25,26,False,,15:00,2023-03-25 15:00:00+01:00,2023-03-25 16:10:00+01:00
416,625,12:30,3D,2022-09-03,1,True,2-0,12:30,2022-09-03 12:30:00+02:00,2022-09-03 13:40:00+02:00
416,523,12:30,3D,2022-09-10,2,False,,12:30,2022-09-10 12:30:00+02:00,2022-09-10 13:40:00+02:00
416,624,12:30,3D,2022-09-24,4,True,1-2,12:30,2022-09-24 12:30:00+02:00,2022-09-24 13:40:00+02:00
416,401,12:30,3D,2022-10-08,6,True,1-4,12:30,2022-10-08 12:30:00+02:00,2022-10-08 13:40:00+02:00
416,566,12:30,3D,2022-11-05,9,True,1-2,12:30,2022-11-05 12:30:00+01:00,2022-11-05 13:40:00+01:00
416,303,12:30,3D,2022-11-19,11,True,1-2,12:30,2022-11-19 12:30:00+01:00,2022-11-19 13:40:00+01:00
416,84,12:30,3D,2022-12-10,14,False,,12:30,2022-12-10 12:30:00+01:00,2022-12-10 13:40:00+01:00
416,634,12:30,3D,2023-01-14,17,False,,12:30,2023-01-14 12:30:00+01:00,2023-01-14 13:40:00+01:00
416,402,12:30,3D,2023-01-28,19,False,,12:30,2023-01-28 12:30:00+01:00,2023-01-28 13:40:00+01:00
416,235,12:30,3D,2023-02-04,20,False,,12:30,2023-02-04 12:30:00+01:00,2023-02-04 13:40:00+01:00
416,643,12:30,3D,2023-02-25,22,False,,12:30,2023-02-25 12:30:00+01:00,2023-02-25 13:40:00+01:00
416,637,12:30,3D,2023-03-04,23,False,,12:30,2023-03-04 12:30:00+01:00,2023-03-04 13:40:00+01:00
416,647,12:30,3D,2023-03-25,26,False,,12:30,2023-03-25 12:30:00+01:00,2023-03-25 13:40:00+01:00
84,235,13:30,3D,2022-09-03,1,True,5-2,13:30,2022-09-03 13:30:00+02:00,2022-09-03 14:40:00+02:00
84,416,13:30,3D,2022-09-17,3,True,2-2,13:30,2022-09-17 13:30:00+02:00,2022-09-17 14:40:00+02:00
84,637,13:30,3D,2022-10-01,5,True,3-1,13:30,2022-10-01 13:30:00+02:00,2022-10-01 14:40:00+02:00
84,643,13:30,3D,2022-10-15,7,True,1-2,13:30,2022-10-15 13:30:00+02:00,2022-10-15 14:40:00+02:00
84,647,13:30,3D,2022-11-05,9,True,3-2,13:30,2022-11-05 13:30:00+01:00,2022-11-05 14:40:00+01:00
84,624,13:30,3D,2022-11-26,12,True,0-1,13:30,2022-11-26 13:30:00+01:00,2022-11-26 14:40:00+01:00
84,402,13:30,3D,2022-12-03,13,False,,13:30,2022-12-03 13:30:00+01:00,2022-12-03 14:40:00+01:00
84,401,13:30,3D,2022-12-17,15,False,,13:30,2022-12-17 13:30:00+01:00,2022-12-17 14:40:00+01:00
84,566,13:30,3D,2023-01-07,16,False,,13:30,2023-01-07 13:30:00+01:00,2023-01-07 14:40:00+01:00
84,625,13:30,3D,2023-01-21,18,False,,13:30,2023-01-21 13:30:00+01:00,2023-01-21 14:40:00+01:00
84,303,13:30,3D,2023-02-04,20,False,,13:30,2023-02-04 13:30:00+01:00,2023-02-04 14:40:00+01:00
84,523,13:30,3D,2023-03-04,23,False,,13:30,2023-03-04 13:30:00+01:00,2023-03-04 14:40:00+01:00
84,634,13:30,3D,2023-03-11,24,False,,13:30,2023-03-11 13:30:00+01:00,2023-03-11 14:40:00+01:00
634,647,14:00,3D,2022-09-03,1,True,0-5,14:00,2022-09-03 14:00:00+02:00,2022-09-03 15:10:00+02:00
634,401,14:00,3D,2022-09-17,3,True,2-3,14:00,2022-09-17 14:00:00+02:00,2022-09-17 15:10:00+02:00
634,416,14:00,3D,2022-10-01,5,True,6-3,14:00,2022-10-01 14:00:00+02:00,2022-10-01 15:10:00+02:00
634,637,14:00,3D,2022-10-15,7,True,3-2,14:00,2022-10-15 14:00:00+02:00,2022-10-15 15:10:00+02:00
634,643,14:00,3D,2022-11-05,9,True,0-0,14:00,2022-11-05 14:00:00+01:00,2022-11-05 15:10:00+01:00
634,84,14:00,3D,2022-11-19,11,True,2-3,14:00,2022-11-19 14:00:00+01:00,2022-11-19 15:10:00+01:00
634,235,14:00,3D,2022-12-03,13,False,,14:00,2022-12-03 14:00:00+01:00,2022-12-03 15:10:00+01:00
634,402,14:00,3D,2023-01-07,16,False,,14:00,2023-01-07 14:00:00+01:00,2023-01-07 15:10:00+01:00
634,566,14:00,3D,2023-01-21,18,False,,14:00,2023-01-21 14:00:00+01:00,2023-01-21 15:10:00+01:00
634,625,14:00,3D,2023-02-04,20,False,,14:00,2023-02-04 14:00:00+01:00,2023-02-04 15:10:00+01:00
634,523,14:00,3D,2023-02-25,22,False,,14:00,2023-02-25 14:00:00+01:00,2023-02-25 15:10:00+01:00
634,303,14:00,3D,2023-03-04,23,False,,14:00,2023-03-04 14:00:00+01:00,2023-03-04 15:10:00+01:00
634,624,14:00,3D,2023-03-25,26,False,,14:00,2023-03-25 14:00:00+01:00,2023-03-25 15:10:00+01:00
402,643,14:00,3D,2022-09-03,1,True,2-2,14:00,2022-09-03 14:00:00+02:00,2022-09-03 15:10:00+02:00
402,84,14:00,3D,2022-09-10,2,False,,14:00,2022-09-10 14:00:00+02:00,2022-09-10 15:10:00+02:00
402,634,14:00,3D,2022-09-24,4,True,4-3,14:00,2022-09-24 14:00:00+02:00,2022-09-24 15:10:00+02:00
402,416,14:00,3D,2022-10-15,7,True,1-1,14:00,2022-10-15 14:00:00+02:00,2022-10-15 15:10:00+02:00
402,637,14:00,3D,2022-11-05,9,True,4-2,14:00,2022-11-05 14:00:00+01:00,2022-11-05 15:10:00+01:00
402,647,14:00,3D,2022-11-19,11,True,2-2,14:00,2022-11-19 14:00:00+01:00,2022-11-19 15:10:00+01:00
402,624,14:00,3D,2022-12-10,14,False,,14:00,2022-12-10 14:00:00+01:00,2022-12-10 15:10:00+01:00
402,401,14:00,3D,2023-01-14,17,False,,14:00,2023-01-14 14:00:00+01:00,2023-01-14 15:10:00+01:00
402,235,14:00,3D,2023-01-21,18,False,,14:00,2023-01-21 14:00:00+01:00,2023-01-21 15:10:00+01:00
402,566,14:00,3D,2023-02-04,20,False,,14:00,2023-02-04 14:00:00+01:00,2023-02-04 15:10:00+01:00
402,303,14:00,3D,2023-02-25,22,False,,14:00,2023-02-25 14:00:00+01:00,2023-02-25 15:10:00+01:00
402,625,14:00,3D,2023-03-04,23,False,,14:00,2023-03-04 14:00:00+01:00,2023-03-04 15:10:00+01:00
402,523,14:00,3D,2023-03-25,26,False,,14:00,2023-03-25 14:00:00+01:00,2023-03-25 15:10:00+01:00
566,637,14:00,3D,2022-09-03,1,True,3-5,14:00,2022-09-03 14:00:00+02:00,2022-09-03 15:10:00+02:00
566,647,14:00,3D,2022-09-10,2,False,,14:00,2022-09-10 14:00:00+02:00,2022-09-10 15:10:00+02:00
566,84,14:00,3D,2022-09-24,4,True,2-1,14:00,2022-09-24 14:00:00+02:00,2022-09-24 15:10:00+02:00
566,634,14:00,3D,2022-10-08,6,True,4-1,14:00,2022-10-08 14:00:00+02:00,2022-10-08 15:10:00+02:00
566,402,14:00,3D,2022-10-22,8,True,0-2,14:00,2022-10-22 14:00:00+02:00,2022-10-22 15:10:00+02:00
566,643,14:00,3D,2022-11-19,11,True,5-2,14:00,2022-11-19 14:00:00+01:00,2022-11-19 15:10:00+01:00
566,523,14:00,3D,2022-12-10,14,False,,14:00,2022-12-10 14:00:00+01:00,2022-12-10 15:10:00+01:00
566,624,14:00,3D,2023-01-14,17,False,,14:00,2023-01-14 14:00:00+01:00,2023-01-14 15:10:00+01:00
566,401,14:00,3D,2023-01-28,19,False,,14:00,2023-01-28 14:00:00+01:00,2023-01-28 15:10:00+01:00
566,416,14:00,3D,2023-02-11,21,False,,14:00,2023-02-11 14:00:00+01:00,2023-02-11 15:10:00+01:00
566,625,14:00,3D,2023-02-25,22,False,,14:00,2023-02-25 14:00:00+01:00,2023-02-25 15:10:00+01:00
566,235,14:00,3D,2023-03-04,23,False,,14:00,2023-03-04 14:00:00+01:00,2023-03-04 15:10:00+01:00
566,303,14:00,3D,2023-03-25,26,False,,14:00,2023-03-25 14:00:00+01:00,2023-03-25 15:10:00+01:00
624,523,14:00,3D,2022-09-03,1,True,2-1,14:00,2022-09-03 14:00:00+02:00,2022-09-03 15:10:00+02:00
624,402,14:00,3D,2022-09-17,3,True,1-3,14:00,2022-09-17 14:00:00+02:00,2022-09-17 15:10:00+02:00
624,566,14:00,3D,2022-10-01,5,True,2-0,14:00,2022-10-01 14:00:00+02:00,2022-10-01 15:10:00+02:00
624,625,14:00,3D,2022-10-15,7,True,1-2,14:00,2022-10-15 14:00:00+02:00,2022-10-15 15:10:00+02:00
624,303,14:00,3D,2022-11-05,9,True,2-1,14:00,2022-11-05 14:00:00+01:00,2022-11-05 15:10:00+01:00
624,401,14:00,3D,2022-12-03,13,False,,14:00,2022-12-03 14:00:00+01:00,2022-12-03 15:10:00+01:00
624,634,14:00,3D,2022-12-17,15,False,,14:00,2022-12-17 14:00:00+01:00,2022-12-17 15:10:00+01:00
624,416,14:00,3D,2023-01-07,16,False,,14:00,2023-01-07 14:00:00+01:00,2023-01-07 15:10:00+01:00
624,637,14:00,3D,2023-01-21,18,False,,14:00,2023-01-21 14:00:00+01:00,2023-01-21 15:10:00+01:00
624,643,14:00,3D,2023-02-04,20,False,,14:00,2023-02-04 14:00:00+01:00,2023-02-04 15:10:00+01:00
624,84,14:00,3D,2023-02-25,22,False,,14:00,2023-02-25 14:00:00+01:00,2023-02-25 15:10:00+01:00
624,647,14:00,3D,2023-03-04,23,False,,14:00,2023-03-04 14:00:00+01:00,2023-03-04 15:10:00+01:00
624,235,14:00,3D,2023-03-11,24,False,,14:00,2023-03-11 14:00:00+01:00,2023-03-11 15:10:00+01:00
401,303,15:30,3D,2022-09-03,1,True,4-3,15:30,2022-09-03 15:30:00+02:00,2022-09-03 16:40:00+02:00
401,624,15:30,3D,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
401,402,15:30,3D,2022-10-01,5,True,0-2,15:30,2022-10-01 15:30:00+02:00,2022-10-01 16:40:00+02:00
401,566,15:30,3D,2022-10-15,7,True,2-0,15:30,2022-10-15 15:30:00+02:00,2022-10-15 16:40:00+02:00
401,625,15:30,3D,2022-11-05,9,True,2-1,15:30,2022-11-05 15:30:00+01:00,2022-11-05 16:40:00+01:00
401,523,15:30,3D,2022-11-19,11,True,5-0,15:30,2022-11-19 15:30:00+01:00,2022-11-19 16:40:00+01:00
401,634,15:30,3D,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
401,235,15:30,3D,2023-01-07,16,False,,15:30,2023-01-07 15:30:00+01:00,2023-01-07 16:40:00+01:00
401,416,15:30,3D,2023-01-21,18,False,,15:30,2023-01-21 15:30:00+01:00,2023-01-21 16:40:00+01:00
401,637,15:30,3D,2023-02-04,20,False,,15:30,2023-02-04 15:30:00+01:00,2023-02-04 16:40:00+01:00
401,647,15:30,3D,2023-02-25,22,False,,15:30,2023-02-25 15:30:00+01:00,2023-02-25 16:40:00+01:00
401,643,15:30,3D,2023-03-04,23,False,,15:30,2023-03-04 15:30:00+01:00,2023-03-04 16:40:00+01:00
401,84,15:30,3D,2023-03-25,26,False,,15:30,2023-03-25 15:30:00+01:00,2023-03-25 16:40:00+01:00
598,611,12:30,3C,2022-09-03,1,True,1-0,12:30,2022-09-03 12:30:00+02:00,2022-09-03 13:40:00+02:00
598,579,12:30,3C,2022-09-10,2,False,,12:30,2022-09-10 12:30:00+02:00,2022-09-10 13:40:00+02:00
598,603,12:30,3C,2022-09-24,4,True,1-1,12:30,2022-09-24 12:30:00+02:00,2022-09-24 13:40:00+02:00
598,48,12:30,3C,2022-10-08,6,True,5-2,12:30,2022-10-08 12:30:00+02:00,2022-10-08 13:40:00+02:00
598,626,12:30,3C,2022-11-05,9,True,3-0,12:30,2022-11-05 12:30:00+01:00,2022-11-05 13:40:00+01:00
598,303,12:30,3C,2022-11-19,11,True,3-1,12:30,2022-11-19 12:30:00+01:00,2022-11-19 13:40:00+01:00
598,151,12:30,3C,2022-12-10,14,False,,12:30,2022-12-10 12:30:00+01:00,2022-12-10 13:40:00+01:00
598,343,12:30,3C,2023-01-14,17,False,,12:30,2023-01-14 12:30:00+01:00,2023-01-14 13:40:00+01:00
598,562,12:30,3C,2023-01-28,19,False,,12:30,2023-01-28 12:30:00+01:00,2023-01-28 13:40:00+01:00
598,544,12:30,3C,2023-02-04,20,False,,12:30,2023-02-04 12:30:00+01:00,2023-02-04 13:40:00+01:00
598,1,12:30,3C,2023-02-25,22,False,,12:30,2023-02-25 12:30:00+01:00,2023-02-25 13:40:00+01:00
598,221,12:30,3C,2023-03-04,23,False,,12:30,2023-03-04 12:30:00+01:00,2023-03-04 13:40:00+01:00
598,627,12:30,3C,2023-03-25,26,False,,12:30,2023-03-25 12:30:00+01:00,2023-03-25 13:40:00+01:00
343,627,12:30,3C,2022-09-03,1,True,5-0,12:30,2022-09-03 12:30:00+02:00,2022-09-03 13:40:00+02:00
343,48,12:30,3C,2022-09-17,3,True,0-0,12:30,2022-09-17 12:30:00+02:00,2022-09-17 13:40:00+02:00
343,598,12:30,3C,2022-10-01,5,True,1-2,12:30,2022-10-01 12:30:00+02:00,2022-10-01 13:40:00+02:00
343,221,12:30,3C,2022-10-15,7,True,5-1,12:30,2022-10-15 12:30:00+02:00,2022-10-15 13:40:00+02:00
343,1,12:30,3C,2022-11-05,9,True,2-2,12:30,2022-11-05 12:30:00+01:00,2022-11-05 13:40:00+01:00
343,151,12:30,3C,2022-11-19,11,True,2-2,12:30,2022-11-19 12:30:00+01:00,2022-11-19 13:40:00+01:00
343,544,12:30,3C,2022-12-03,13,False,,12:30,2022-12-03 12:30:00+01:00,2022-12-03 13:40:00+01:00
343,562,12:30,3C,2023-01-07,16,False,,12:30,2023-01-07 12:30:00+01:00,2023-01-07 13:40:00+01:00
343,626,12:30,3C,2023-01-21,18,False,,12:30,2023-01-21 12:30:00+01:00,2023-01-21 13:40:00+01:00
343,611,12:30,3C,2023-02-04,20,False,,12:30,2023-02-04 12:30:00+01:00,2023-02-04 13:40:00+01:00
343,579,12:30,3C,2023-02-25,22,False,,12:30,2023-02-25 12:30:00+01:00,2023-02-25 13:40:00+01:00
343,303,12:30,3C,2023-03-04,23,False,,12:30,2023-03-04 12:30:00+01:00,2023-03-04 13:40:00+01:00
343,603,12:30,3C,2023-03-25,26,False,,12:30,2023-03-25 12:30:00+01:00,2023-03-25 13:40:00+01:00
603,579,14:00,3C,2022-09-03,1,True,0-3,14:00,2022-09-03 14:00:00+02:00,2022-09-03 15:10:00+02:00
603,562,14:00,3C,2022-09-17,3,True,2-2,14:00,2022-09-17 14:00:00+02:00,2022-09-17 15:10:00+02:00
603,626,14:00,3C,2022-10-01,5,True,3-0,14:00,2022-10-01 14:00:00+02:00,2022-10-01 15:10:00+02:00
603,611,14:00,3C,2022-10-15,7,True,0-1,14:00,2022-10-15 14:00:00+02:00,2022-10-15 15:10:00+02:00
603,303,14:00,3C,2022-11-05,9,True,1-2,14:00,2022-11-05 14:00:00+01:00,2022-11-05 15:10:00+01:00
603,48,14:00,3C,2022-12-03,13,False,,14:00,2022-12-03 14:00:00+01:00,2022-12-03 15:10:00+01:00
603,343,14:00,3C,2022-12-17,15,False,,14:00,2022-12-17 14:00:00+01:00,2022-12-17 15:10:00+01:00
603,598,14:00,3C,2023-01-07,16,False,,14:00,2023-01-07 14:00:00+01:00,2023-01-07 15:10:00+01:00
603,221,14:00,3C,2023-01-21,18,False,,14:00,2023-01-21 14:00:00+01:00,2023-01-21 15:10:00+01:00
603,1,14:00,3C,2023-02-04,20,False,,14:00,2023-02-04 14:00:00+01:00,2023-02-04 15:10:00+01:00
603,151,14:00,3C,2023-02-25,22,False,,14:00,2023-02-25 14:00:00+01:00,2023-02-25 15:10:00+01:00
603,627,14:00,3C,2023-03-04,23,False,,14:00,2023-03-04 14:00:00+01:00,2023-03-04 15:10:00+01:00
603,544,14:00,3C,2023-03-11,24,False,,14:00,2023-03-11 14:00:00+01:00,2023-03-11 15:10:00+01:00
151,544,14:30,3C,2022-09-03,1,True,1-0,14:30,2022-09-03 14:30:00+02:00,2022-09-03 15:40:00+02:00
151,598,14:30,3C,2022-09-17,3,True,2-1,14:30,2022-09-17 14:30:00+02:00,2022-09-17 15:40:00+02:00
151,221,14:30,3C,2022-10-01,5,True,4-2,14:30,2022-10-01 14:30:00+02:00,2022-10-01 15:40:00+02:00
151,1,14:30,3C,2022-10-15,7,True,2-3,14:30,2022-10-15 14:30:00+02:00,2022-10-15 15:40:00+02:00
151,627,14:30,3C,2022-11-05,9,True,5-0,14:30,2022-11-05 14:30:00+01:00,2022-11-05 15:40:00+01:00
151,603,14:30,3C,2022-11-26,12,True,2-2,14:30,2022-11-26 14:30:00+01:00,2022-11-26 15:40:00+01:00
151,562,14:30,3C,2022-12-03,13,False,,14:30,2022-12-03 14:30:00+01:00,2022-12-03 15:40:00+01:00
151,48,14:30,3C,2022-12-17,15,False,,14:30,2022-12-17 14:30:00+01:00,2022-12-17 15:40:00+01:00
151,626,14:30,3C,2023-01-07,16,False,,14:30,2023-01-07 14:30:00+01:00,2023-01-07 15:40:00+01:00
151,611,14:30,3C,2023-01-21,18,False,,14:30,2023-01-21 14:30:00+01:00,2023-01-21 15:40:00+01:00
151,303,14:30,3C,2023-02-04,20,False,,14:30,2023-02-04 14:30:00+01:00,2023-02-04 15:40:00+01:00
151,579,14:30,3C,2023-03-04,23,False,,14:30,2023-03-04 14:30:00+01:00,2023-03-04 15:40:00+01:00
151,343,14:30,3C,2023-03-11,24,False,,14:30,2023-03-11 14:30:00+01:00,2023-03-11 15:40:00+01:00
626,221,15:30,3C,2022-09-03,1,True,4-1,15:30,2022-09-03 15:30:00+02:00,2022-09-03 16:40:00+02:00
626,627,15:30,3C,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
626,151,15:30,3C,2022-09-24,4,True,1-3,15:30,2022-09-24 15:30:00+02:00,2022-09-24 16:40:00+02:00
626,343,15:30,3C,2022-10-08,6,True,0-5,15:30,2022-10-08 15:30:00+02:00,2022-10-08 16:40:00+02:00
626,562,15:30,3C,2022-10-22,8,True,3-1,15:30,2022-10-22 15:30:00+02:00,2022-10-22 16:40:00+02:00
626,1,15:30,3C,2022-11-19,11,True,2-4,15:30,2022-11-19 15:30:00+01:00,2022-11-19 16:40:00+01:00
626,579,15:30,3C,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
626,603,15:30,3C,2023-01-14,17,False,,15:30,2023-01-14 15:30:00+01:00,2023-01-14 16:40:00+01:00
626,48,15:30,3C,2023-01-28,19,False,,15:30,2023-01-28 15:30:00+01:00,2023-01-28 16:40:00+01:00
626,598,15:30,3C,2023-02-11,21,False,,15:30,2023-02-11 15:30:00+01:00,2023-02-11 16:40:00+01:00
626,611,15:30,3C,2023-02-25,22,False,,15:30,2023-02-25 15:30:00+01:00,2023-02-25 16:40:00+01:00
626,544,15:30,3C,2023-03-04,23,False,,15:30,2023-03-04 15:30:00+01:00,2023-03-04 16:40:00+01:00
626,303,15:30,3C,2023-03-25,26,False,,15:30,2023-03-25 15:30:00+01:00,2023-03-25 16:40:00+01:00
562,1,15:30,3C,2022-09-03,1,True,1-3,15:30,2022-09-03 15:30:00+02:00,2022-09-03 16:40:00+02:00
562,151,15:30,3C,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
562,343,15:30,3C,2022-09-24,4,True,1-1,15:30,2022-09-24 15:30:00+02:00,2022-09-24 16:40:00+02:00
562,598,15:30,3C,2022-10-15,7,True,0-5,15:30,2022-10-15 15:30:00+02:00,2022-10-15 16:40:00+02:00
562,221,15:30,3C,2022-11-05,9,True,1-2,15:30,2022-11-05 15:30:00+01:00,2022-11-05 16:40:00+01:00
562,627,15:30,3C,2022-11-19,11,True,3-2,15:30,2022-11-19 15:30:00+01:00,2022-11-19 16:40:00+01:00
562,603,15:30,3C,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
562,48,15:30,3C,2023-01-14,17,False,,15:30,2023-01-14 15:30:00+01:00,2023-01-14 16:40:00+01:00
562,544,15:30,3C,2023-01-21,18,False,,15:30,2023-01-21 15:30:00+01:00,2023-01-21 16:40:00+01:00
562,626,15:30,3C,2023-02-04,20,False,,15:30,2023-02-04 15:30:00+01:00,2023-02-04 16:40:00+01:00
562,303,15:30,3C,2023-02-25,22,False,,15:30,2023-02-25 15:30:00+01:00,2023-02-25 16:40:00+01:00
562,611,15:30,3C,2023-03-04,23,False,,15:30,2023-03-04 15:30:00+01:00,2023-03-04 16:40:00+01:00
562,579,15:30,3C,2023-03-25,26,False,,15:30,2023-03-25 15:30:00+01:00,2023-03-25 16:40:00+01:00
48,303,15:30,3C,2022-09-03,1,True,0-5,15:30,2022-09-03 15:30:00+02:00,2022-09-03 16:40:00+02:00
48,603,15:30,3C,2022-09-10,2,False,,15:30,2022-09-10 15:30:00+02:00,2022-09-10 16:40:00+02:00
48,562,15:30,3C,2022-10-01,5,True,0-2,15:30,2022-10-01 15:30:00+02:00,2022-10-01 16:40:00+02:00
48,626,15:30,3C,2022-10-15,7,True,1-4,15:30,2022-10-15 15:30:00+02:00,2022-10-15 16:40:00+02:00
48,611,15:30,3C,2022-11-05,9,True,2-2,15:30,2022-11-05 15:30:00+01:00,2022-11-05 16:40:00+01:00
48,579,15:30,3C,2022-11-19,11,True,1-1,15:30,2022-11-19 15:30:00+01:00,2022-11-19 16:40:00+01:00
48,343,15:30,3C,2022-12-10,14,False,,15:30,2022-12-10 15:30:00+01:00,2022-12-10 16:40:00+01:00
48,544,15:30,3C,2023-01-07,16,False,,15:30,2023-01-07 15:30:00+01:00,2023-01-07 16:40:00+01:00
48,598,15:30,3C,2023-01-21,18,False,,15:30,2023-01-21 15:30:00+01:00,2023-01-21 16:40:00+01:00
48,221,15:30,3C,2023-02-04,20,False,,15:30,2023-02-04 15:30:00+01:00,2023-02-04 16:40:00+01:00
48,627,15:30,3C,2023-02-25,22,False,,15:30,2023-02-25 15:30:00+01:00,2023-02-25 16:40:00+01:00
48,1,15:30,3C,2023-03-04,23,False,,15:30,2023-03-04 15:30:00+01:00,2023-03-04 16:40:00+01:00
48,151,15:30,3C,2023-03-25,26,False,,15:30,2023-03-25 15:30:00+01:00,2023-03-25 16:40:00+01:00
402,600,12:30,3B,2022-09-03,1,True,2-2,12:30,2022-09-03 12:30:00+02:00,2022-09-03 13:40:00+02:00
402,53,12:30,3B,2022-09-10,2,False,,12:30,2022-09-10 12:30:00+02:00,2022-09-10 13:40:00+02:00
402,268,12:30,3B,2022-09-24,4,True,5-0,12:30,2022-09-24 12:30:00+02:00,2022-09-24 13:40:00+02:00
402,499,12:30,3B,2022-10-15,7,True,2-2,12:30,2022-10-15 12:30:00+02:00,2022-10-15 13:40:00+02:00
402,221,12:30,3B,2022-11-05,9,True,2-2,12:30,2022-11-05 12:30:00+01:00,2022-11-05 13:40:00+01:00
402,90,12:30,3B,2022-11-19,11,True,3-1,12:30,2022-11-19 12:30:00+01:00,2022-11-19 13:40:00+01:00
402,622,12:30,3B,2022-12-10,14,False,,12:30,2022-12-10 12:30:00+01:00,2022-12-10 13:40:00+01:00
402,582,12:30,3B,2023-01-14,17,False,,12:30,2023-01-14 12:30:00+01:00,2023-01-14 13:40:00+01:00
402,602,12:30,3B,2023-01-21,18,False,,12:30,2023-01-21 12:30:00+01:00,2023-01-21 13:40:00+01:00
402,597,12:30,3B,2023-02-04,20,False,,12:30,2023-02-04 12:30:00+01:00,2023-02-04 13:40:00+01:00
402,359,12:30,3B,2023-02-25,22,False,,12:30,2023-02-25 12:30:00+01:00,2023-02-25 13:40:00+01:00
402,49,12:30,3B,2023-03-04,23,False,,12:30,2023-03-04 12:30:00+01:00,2023-03-04 13:40:00+01:00
402,623,12:30,3B,2023-03-25,26,False,,12:30,2023-03-25 12:30:00+01:00,2023-03-25 13:40:00+01:00
622,623,14:00,3B,2022-09-03,1,True,2-2,14:00,2022-09-03 14:00:00+02:00,2022-09-03 15:10:00+02:00
622,402,14:00,3B,2022-09-17,3,True,2-2,14:00,2022-09-17 14:00:00+02:00,2022-09-17 15:10:00+02:00
622,597,14:00,3B,2022-10-01,5,True,1-0,14:00,2022-10-01 14:00:00+02:00,2022-10-01 15:10:00+02:00
622,49,14:00,3B,2022-10-15,7,True,2-0,14:00,2022-10-15 14:00:00+02:00,2022-10-15 15:10:00+02:00
622,359,14:00,3B,2022-11-05,9,True,2-2,14:00,2022-11-05 14:00:00+01:00,2022-11-05 15:10:00+01:00
622,582,14:00,3B,2022-12-03,13,False,,14:00,2022-12-03 14:00:00+01:00,2022-12-03 15:10:00+01:00
622,268,14:00,3B,2022-12-17,15,False,,14:00,2022-12-17 14:00:00+01:00,2022-12-17 15:10:00+01:00
622,499,14:00,3B,2023-01-07,16,False,,14:00,2023-01-07 14:00:00+01:00,2023-01-07 15:10:00+01:00
622,221,14:00,3B,2023-01-21,18,False,,14:00,2023-01-21 14:00:00+01:00,2023-01-21 15:10:00+01:00
622,600,14:00,3B,2023-02-04,20,False,,14:00,2023-02-04 14:00:00+01:00,2023-02-04 15:10:00+01:00
622,53,14:00,3B,2023-02-25,22,False,,14:00,2023-02-25 14:00:00+01:00,2023-02-25 15:10:00+01:00
622,90,14:00,3B,2023-03-04,23,False,,14:00,2023-03-04 14:00:00+01:00,2023-03-04 15:10:00+01:00
622,602,14:00,3B,2023-03-11,24,False,,14:00,2023-03-11 14:00:00+01:00,2023-03-11 15:10:00+01:00
597,221,15:00,3B,2022-09-03,1,True,1-3,15:00,2022-09-03 15:00:00+02:00,2022-09-03 16:10:00+02:00
597,90,15:00,3B,2022-09-10,2,False,,15:00,2022-09-10 15:00:00+02:00,2022-09-10 16:10:00+02:00
597,53,15:00,3B,2022-09-24,4,True,1-0,15:00,2022-09-24 15:00:00+02:00,2022-09-24 16:10:00+02:00
597,268,15:00,3B,2022-10-08,6,True,1-1,15:00,2022-10-08 15:00:00+02:00,2022-10-08 16:10:00+02:00
597,402,15:00,3B,2022-10-22,8,True,0-2,15:00,2022-10-22 15:00:00+02:00,2022-10-22 16:10:00+02:00
597,600,15:00,3B,2022-11-19,11,True,2-6,15:00,2022-11-19 15:00:00+01:00,2022-11-19 16:10:00+01:00
597,623,15:00,3B,2022-12-10,14,False,,15:00,2022-12-10 15:00:00+01:00,2022-12-10 16:10:00+01:00
597,622,15:00,3B,2023-01-14,17,False,,15:00,2023-01-14 15:00:00+01:00,2023-01-14 16:10:00+01:00
597,582,15:00,3B,2023-01-28,19,False,,15:00,2023-01-28 15:00:00+01:00,2023-01-28 16:10:00+01:00
597,499,15:00,3B,2023-02-11,21,False,,15:00,2023-02-11 15:00:00+01:00,2023-02-11 16:10:00+01:00
597,49,15:00,3B,2023-02-25,22,False,,15:00,2023-02-25 15:00:00+01:00,2023-02-25 16:10:00+01:00
597,602,15:00,3B,2023-03-04,23,False,,15:00,2023-03-04 15:00:00+01:00,2023-03-04 16:10:00+01:00
597,359,15:00,3B,2023-03-25,26,False,,15:00,2023-03-25 15:00:00+01:00,2023-03-25 16:10:00+01:00
268,90,15:30,3B,2022-09-03,1,True,2-1,15:30,2022-09-03 15:30:00+02:00,2022-09-03 16:40:00+02:00
268,582,15:30,3B,2022-09-17,3,True,0-3,15:30,2022-09-17 15:30:00+02:00,2022-09-17 16:40:00+02:00
